ï»¿Time,Time Code,Country Name,Country Code,GDP per unit of energy use (PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP],GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP.KD],"Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]",Alternative and nuclear energy (% of total energy use) [EG.USE.COMM.CL.ZS],"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP) [EG.USE.COMM.GD.PP.KD]",Combustible renewables and waste (% of total energy) [EG.USE.CRNW.ZS],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Pump price for diesel fuel (US$ per liter) [EP.PMP.DESL.CD],Pump price for gasoline (US$ per liter) [EP.PMP.SGAS.CD],Natural gas rents (% of GDP) [NY.GDP.NGAS.RT.ZS],Fuel exports (% of merchandise exports) [TX.VAL.FUEL.ZS.UN],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS]
2014,YR2014,Mali,MLI,..,..,..,..,..,..,..,1.29,1.47,..,..,..
2014,YR2014,Malta,MLT,..,..,..,..,..,..,..,1.7,1.8,..,43.05728683,..
2014,YR2014,Marshall Islands,MHL,..,..,..,..,..,..,..,1.47,1.44,..,..,..
2014,YR2014,Mauritania,MRT,..,..,..,..,..,..,..,1.35,1.53,..,3.262655801,..
2014,YR2014,Mauritius,MUS,..,..,..,..,..,..,..,1.38,1.65,..,0.000923462,..
2014,YR2014,Mexico,MEX,..,..,..,..,..,..,..,1.02,1.03,..,10.73996682,..
2014,YR2014,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Moldova,MDA,..,..,..,..,..,..,..,1.16,1.21,..,0.253968779,..
2014,YR2014,Monaco,MCO,..,..,..,..,..,..,..,1.78,2,..,..,..
2014,YR2014,Mongolia,MNG,..,..,..,..,..,..,..,0.96,1.01,..,27.86524009,..
2014,YR2014,Montenegro,MNE,..,..,..,..,..,..,..,1.49,1.6,..,..,..
2014,YR2014,Morocco,MAR,..,..,..,..,..,..,..,1.11,1.38,..,..,..
2014,YR2014,Mozambique,MOZ,..,..,..,..,..,..,..,1.2,1.55,..,30.03791295,..
2014,YR2014,Myanmar,MMR,..,..,..,..,..,..,..,0.93,1.14,..,..,..
2014,YR2014,Namibia,NAM,..,..,..,..,..,..,..,1.12,1.08,..,..,..
2014,YR2014,Nepal,NPL,..,..,..,..,..,..,..,1.04,1.31,..,..,..
2014,YR2014,Netherlands,NLD,..,..,..,..,..,..,..,1.8,2.15,..,16.45180283,..
2014,YR2014,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,0.002438451,..
2014,YR2014,New Zealand,NZL,8.168929991,7.597852462,..,..,131.6161382,..,..,1.11,1.71,..,3.274231471,..
2014,YR2014,Nicaragua,NIC,..,..,..,..,..,..,..,1.04,1.18,..,0.335303664,..
2014,YR2014,Niger,NER,..,..,..,..,..,..,..,1.03,1.09,..,27.03187043,..
2014,YR2014,Nigeria,NGA,..,..,..,..,..,..,..,0.84,0.56,..,..,..
2014,YR2014,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Norway,NOR,..,..,..,..,..,..,..,2.11,2.27,..,64.45184913,..
2014,YR2014,Oman,OMN,..,..,..,..,..,..,..,0.38,0.31,..,83.53407271,..
2014,YR2014,Pakistan,PAK,..,..,..,..,..,..,..,1.01,0.94,..,2.642198107,..
2014,YR2014,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Panama,PAN,..,..,..,..,..,..,..,0.85,0.96,..,0.163619117,..
2014,YR2014,Papua New Guinea,PNG,..,..,..,..,..,..,..,1.13,1.36,..,..,..
2014,YR2014,Paraguay,PRY,..,..,..,..,..,..,..,1.16,1.59,..,23.07515991,..
2014,YR2014,Peru,PER,..,..,..,..,..,..,..,1.17,1.46,..,14.47580894,..
2014,YR2014,Philippines,PHL,..,..,..,..,..,..,..,0.82,1.05,..,2.959358921,..
2014,YR2014,Poland,POL,..,..,..,..,..,..,..,1.39,1.42,..,4.046633839,..
2014,YR2014,Portugal,PRT,..,..,..,..,..,..,..,1.64,1.89,..,8.083162659,..
2014,YR2014,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Qatar,QAT,..,..,..,..,..,..,..,0.41,0.23,..,87.81367902,..
2014,YR2014,Romania,ROM,..,..,..,..,..,..,..,1.71,1.59,..,5.758579617,..
2014,YR2014,Russian Federation,RUS,..,..,..,..,..,..,..,0.75,0.81,..,..,..
2014,YR2014,Rwanda,RWA,..,..,..,..,..,..,..,1.41,1.41,..,0.198314947,..
2014,YR2014,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,0.018205152,..
2014,YR2014,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Saudi Arabia,SAU,..,..,..,..,..,..,..,0.07,0.16,..,..,..
2014,YR2014,Senegal,SEN,..,..,..,..,..,..,..,1.51,1.7,..,18.69358711,..
2014,YR2014,Serbia,SRB,..,..,..,..,..,..,..,1.66,1.55,..,..,..
2014,YR2014,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Sierra Leone,SLE,..,..,..,..,..,..,..,1.04,1.04,..,..,..
2014,YR2014,Singapore,SGP,..,..,..,..,..,..,..,1.16,1.58,..,16.69571849,..
2014,YR2014,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Slovak Republic,SVK,..,..,..,..,..,..,..,1.61,1.77,..,4.628265812,..
2014,YR2014,Slovenia,SVN,..,..,..,..,..,..,..,1.68,1.78,..,6.69814174,..
2014,YR2014,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,0.000758567,..
2014,YR2014,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,South Africa,ZAF,..,..,..,..,..,..,..,1.17,1.19,..,10.98986089,..
2014,YR2014,South Sudan,SSD,..,..,..,..,..,..,..,1.98,1.98,..,..,..
2014,YR2014,Spain,ESP,..,..,..,..,..,..,..,1.55,1.63,..,6.674910164,..
2014,YR2014,Sri Lanka,LKA,..,..,..,..,..,..,..,0.9,1.27,..,2.654188572,..
2014,YR2014,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,St. Lucia,LCA,..,..,..,..,..,..,..,..,1.3,..,..,..
2014,YR2014,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Sudan,SDN,..,..,..,..,..,..,..,0.55,0.82,..,..,..
2014,YR2014,Suriname,SUR,..,..,..,..,..,..,..,1.34,1.29,..,..,..
2014,YR2014,Swaziland,SWZ,..,..,..,..,..,..,..,1.16,1.14,..,..,..
2014,YR2014,Sweden,SWE,..,..,..,..,..,..,..,1.82,1.82,..,7.986412637,..
2014,YR2014,Switzerland,CHE,..,..,..,..,..,..,..,1.79,1.74,..,1.53349749,..
2014,YR2014,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,0.47,0.83,..,..,..
2014,YR2014,Tajikistan,TJK,..,..,..,..,..,..,..,1.18,1.32,..,..,..
2014,YR2014,Tanzania,TZA,..,..,..,..,..,..,..,1.2,1.29,..,..,..
2014,YR2014,Thailand,THA,..,..,..,..,..,..,..,0.9,1.29,..,4.800766252,..
2014,YR2014,Timor-Leste,TMP,..,..,..,..,..,..,..,1.6,1.17,..,..,..
2014,YR2014,Togo,TGO,..,..,..,..,..,..,..,1.29,1.25,..,..,..
2014,YR2014,Tonga,TON,..,..,..,..,..,..,..,..,..,..,0.000140759,..
2014,YR2014,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Tunisia,TUN,..,..,..,..,..,..,..,0.68,0.91,..,..,..
2014,YR2014,Turkey,TUR,..,..,..,..,..,..,..,1.9,2.06,..,3.769066849,..
2014,YR2014,Turkmenistan,TKM,..,..,..,..,..,..,..,0.2,0.22,..,..,..
2014,YR2014,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,Uganda,UGA,..,..,..,..,..,..,..,1.11,1.4,..,..,..
2014,YR2014,Ukraine,UKR,..,..,..,..,..,..,..,1.16,1.17,..,3.389940473,..
2014,YR2014,United Arab Emirates,ARE,..,..,..,..,..,..,..,0.64,0.47,..,..,..
2014,YR2014,United Kingdom,GBR,..,..,..,..,..,..,..,1.99,1.92,..,17.82212795,..
2014,YR2014,United States,USA,..,..,..,..,..,..,..,0.97,0.76,..,11.25017225,..
2014,YR2014,Uruguay,URY,..,..,..,..,..,..,..,1.72,1.8,..,1.133128971,..
2014,YR2014,Uzbekistan,UZB,..,..,..,..,..,..,..,1.93,1.02,..,..,..
2014,YR2014,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,"Venezuela, RB",VEN,..,..,..,..,..,..,..,0.008,0.015,..,..,..
2014,YR2014,Vietnam,VNM,..,..,..,..,..,..,..,0.91,1.04,..,..,..
2014,YR2014,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
2014,YR2014,West Bank and Gaza,WBG,..,..,..,..,..,..,..,1.63,1.77,..,..,..
2014,YR2014,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,0.7,0.7,..,..,..
2014,YR2014,Zambia,ZMB,..,..,..,..,..,..,..,1.59,1.68,..,1.149178466,..
2014,YR2014,Zimbabwe,ZWE,..,..,..,..,..,..,..,1.48,1.56,..,0.555653458,..
2015,YR2015,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Andorra,ADO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Congo, Dem. Rep.",ZAR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Faeroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,India,IND,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Isle of Man,IMY,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Korea, Dem. Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Kosovo,KSV,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Macedonia, FYR",MKD,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Romania,ROM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Swaziland,SWZ,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Timor-Leste,TMP,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,West Bank and Gaza,WBG,..,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
